timestamp,price,bid,ask
1763438815,90442.04784437148,0.1,0.12
1763438816,90448.08332398288,0.1,0.12
1763438817,90442.06139102408,0.1,0.12
1763438818,90440.68104403258,0.1,0.12
1763438819,90423.92378956554,0.11,0.12
1763438820,90397.19035994343,0.09,0.11
1763438821,90400.36341460372,0.12,0.13
1763438823,90426.95305320216,0.14,0.16
1763438824,90430.30064308029,0.12,0.14
1763438825,90429.1683345559,0.12,0.14
1763438826,90429.05264515794,0.12,0.14
1763438827,90429.08301589305,0.11,0.13
1763438828,90429.08301589305,0.11,0.12
1763438829,90431.04528524137,0.11,0.13
1763438830,90430.74410708885,0.11,0.13
1763438831,90430.37697881235,0.1,0.12
1763438832,90439.08034731525,0.1,0.12
1763438833,90454.70942841693,0.1,0.12
1763438834,90454.70942841693,0.1,0.12
1763438836,90461.38588497709,0.1,0.11
1763438837,90471.15149202106,0.13,0.14
1763438838,90461.10506980463,0.11,0.14
1763438839,90383.74765841762,0.11,0.13
1763438840,90376.0963099087,0.11,0.13
1763438841,90385.75899281079,0.11,0.12
1763438842,90385.22465339761,0.1,0.13
1763438844,90380.82074541293,0.11,0.13
1763438845,90382.8502925004,0.11,0.13
1763438846,90382.42341988083,0.11,0.13
1763438847,90407.18078474453,0.1,0.13
1763438848,90407.14074912405,0.1,0.12
1763438849,90396.01842282718,0.09,0.11
1763438850,90393.49603244582,0.1,0.11
1763438851,90387.17473793644,0.1,0.12
1763438852,90386.80344238675,0.1,0.11
1763438853,90370.96266901356,0.09,0.11
1763438854,90370.40347895728,0.1,0.11
1763438855,90355.25211836598,0.1,0.11
1763438856,90354.53312627051,0.1,0.11
1763438857,90351.8586440214,0.1,0.11
1763438858,90349.79583166089,0.11,0.14
1763438859,90349.00247482846,0.13,0.14
1763438860,90347.87669867583,0.11,0.14
1763438861,90345.44876787017,0.11,0.12
1763438862,90345.44876787017,0.11,0.12
1763438863,90343.72969918376,0.11,0.13
1763438864,90343.22788028992,0.12,0.13
1763438865,90343.1522039838,0.11,0.12
1763438866,90342.88586138975,0.09,0.1
1763438867,90342.88586138975,0.09,0.1
1763438868,90342.03534401258,0.08,0.1
1763438869,90342.09001074919,0.08,0.1
1763438870,90333.90282860867,0.09,0.1
1763438871,90333.90282860867,0.09,0.1
1763438872,90333.65849484381,0.08,0.09
1763438873,90329.40474729975,0.08,0.09
1763438874,90343.9133015,0.08,0.09
1763438875,90338.51113660986,0.08,0.09
1763438876,90338.51113660986,0.08,0.09
1763438877,90332.65130035923,0.09,0.1
1763438878,90330.06113134726,0.08,0.1
1763438879,90295.52833176569,0.09,0.11
1763438880,90295.52833176569,0.08,0.11
1763438881,90299.2676290133,0.07,0.1
1763438882,90308.52445440249,0.06,0.09
1763438883,90306.58351906952,0.06,0.08
1763438884,90284.66465199445,0.06,0.08
1763438885,90278.71582599722,0.06,0.08
1763438886,90277.7239054873,0.06,0.08
1763438887,90285.31654634644,0.06,0.07
1763438888,90292.88908538737,0.06,0.07
1763438889,90309.9460075,0.06,0.07
1763438890,90310.793188,0.06,0.07
1763438891,90333.85179769027,0.05,0.07
1763438892,90343.3668515,0.05,0.07
1763438893,90360.165847,0.04,0.07
1763438894,90368.942865,0.04,0.06
1763438895,90369.082828,0.04,0.06
1763438896,90396.59583370616,0.05,0.06
1763438897,90398.36208278134,0.03,0.05
1763438898,90398.93053157147,0.03,0.05
1763438899,90394.9175045121,0.05,0.07
1763438900,90388.09303923979,0.05,0.07
1763438901,90388.01784747459,0.06,0.08
1763438902,90384.32463445999,0.08,0.1
1763438903,90382.1519505067,0.07,0.09
1763438904,90375.79327555881,0.07,0.08
1763438905,90375.40839789288,0.07,0.08
1763438906,90369.53777133276,0.07,0.08
1763438907,90369.0359866813,0.06,0.07
1763438908,90366.50844302791,0.05,0.07
1763438909,90343.14687944119,0.05,0.07
1763438910,90339.69950528811,0.05,0.07
1763438911,90337.02320273442,0.05,0.07
1763438912,90336.77264764521,0.05,0.07
1763438913,90341.47683041639,0.05,0.07
1763438914,90330.84517015878,0.04,0.07
1763438915,90330.84517015878,0.04,0.06
1763438916,90318.04989877362,0.04,0.06
1763438917,90317.90020578916,0.04,0.06
1763438918,90317.90020578916,0.04,0.06
1763438919,90321.00197351738,0.04,0.06
1763438920,90321.94352226894,0.04,0.06
1763438921,90324.29854359794,0.04,0.06
1763438922,90324.29854359794,0.04,0.06
1763438923,90324.72820223217,0.04,0.06
1763438924,90326.13891714874,0.04,0.05
1763438925,90326.14929886918,0.04,0.05
1763438926,90334.5066076778,0.04,0.05
1763438927,90334.5066076778,0.04,0.05
1763438929,90339.16772887763,0.04,0.05
1763438930,90339.19050658036,0.04,0.05
1763438931,90339.1575689043,0.04,0.05
1763438932,90339.1575689043,0.03,0.04
1763438933,90330.30801257331,0.03,0.04
1763438934,90329.88013454793,0.03,0.04
1763438935,90327.0190946377,0.03,0.04
1763438936,90327.24847495116,0.03,0.04
1763438937,90327.35426390803,0.03,0.04
1763438938,90334.94583872172,0.03,0.04
1763438939,90335.0571553479,0.03,0.04
1763438940,90336.31356612674,0.03,0.04
1763438941,90340.89062535531,0.03,0.04
1763438942,90344.15569883173,0.03,0.04
1763438943,90344.15569883173,0.03,0.04
1763438944,90322.37240001022,0.03,0.04
1763438945,90321.93643185006,0.03,0.04
1763438946,90301.92464887312,0.03,0.04
1763438947,90288.7521702984,0.03,0.04
1763438948,90288.7521702984,0.03,0.04
1763438949,90279.92122489796,0.03,0.04
1763438950,90278.6527658712,0.03,0.04
1763438951,90275.56372833435,0.03,0.04
1763438952,90246.74876061585,0.03,0.04
1763438953,90223.57473975516,0.03,0.04
1763438954,90213.08428674504,0.03,0.04
1763438955,90214.70137099327,0.03,0.04
1763438956,90206.98038132841,0.03,0.04
1763438957,90206.65865869513,0.03,0.04
1763438958,90205.99303208086,0.03,0.04
1763438959,90205.99303208086,0.02,0.03
1763438960,90195.11873945945,0.02,0.03
1763438961,90196.42511670468,0.02,0.03
1763438962,90214.43658087325,0.02,0.03
1763438963,90236.21167353685,0.01,0.02
1763438964,90243.86764002715,0.01,0.02
1763438965,90244.98319150788,0.01,0.02
1763438966,90244.98319150788,0.01,0.02
1763438967,90256.27660229248,0.02,0.03
1763438968,90256.82339060455,0.02,0.03
1763438969,90267.6925225,0.02,0.03
1763438970,90267.6925225,0.02,0.03
1763438971,90282.54772604909,0.02,0.03
1763438972,90285.1326714208,0.01,0.03
1763438973,90274.3583853201,0.01,0.03
1763438974,90270.10590335267,0.02,0.03
1763438975,90270.10590335267,0.02,0.03
1763438976,90271.01499739246,0.02,0.03
1763438977,90261.83767052431,0.02,0.03
1763438978,90261.83767052431,0.02,0.03
1763438979,90242.19908633125,0.02,0.03
1763438980,90241.3639462485,0.02,0.03
1763438981,90252.36433989462,0.01,0.03
1763438982,90254.50778263471,0.01,0.03
1763438983,90266.87695471219,0.01,0.03
1763438984,90276.2002160123,0.01,0.03
1763438986,90269.37676902727,0.01,0.02
1763438987,90266.54538475878,0.01,0.02
1763438988,90266.93428476385,0.01,0.02
1763438989,90266.59977036927,0.01,0.02
1763438990,90255.47132719879,0.01,0.02
1763438991,90255.06247940933,0.01,0.02
1763438992,90255.06908073775,0.01,0.02
1763438993,90252.79456115358,0.01,0.02
1763438994,90251.80360477536,0.01,0.02
1763438995,90240.99783145206,0.01,0.02
1763438996,90240.0457527414,0.01,0.02
1763438997,90238.64637072381,0.01,0.02
1763438998,90238.32701368484,0.01,0.02
1763438999,90230.04637549655,0.01,0.02
1763439000,90218.66160657413,0.01,0.02
1763439001,90205.5079801358,0.01,0.02
1763439002,90190.13721088169,0.01,0.02
1763439003,90190.95519938214,0.01,0.02
1763439004,90191.6437578217,0.01,0.02
1763439005,90191.6437578217,0.01,0.02
1763439006,90172.71916524608,0.01,0.02
1763439007,90163.79155060374,0.01,0.02
1763439008,90163.65053739795,0.01,0.02
1763439009,90179.287789481,0.01,0.02
1763439010,90181.95148482866,0.01,0.02
1763439011,90179.72012436083,0.01,0.02
1763439012,90178.70606297338,0.01,0.02
1763439013,90178.70606297338,0.01,0.02
1763439014,90209.7244013961,0.01,0.02
1763439015,90226.93604249287,0.01,0.02
1763439016,90216.62943856805,0.01,0.02
1763439017,90190.47027806891,0.01,0.02
1763439018,90192.31702112351,0.01,0.02
1763439019,90195.81504524719,0.01,0.02
1763439020,90196.58749332416,0.01,0.02
1763439021,90212.03923348333,0.01,0.02
1763439022,90212.03923348333,0.01,0.02
1763439023,90207.08964640569,0.01,0.02
1763439024,90207.0092565322,0.01,0.02
1763439025,90203.97326958993,0.01,0.02
1763439026,90203.97326958993,0.01,0.02
1763439027,90206.95773824703,0.01,0.02
1763439028,90206.22903137383,0.01,0.02
1763439029,90204.43240469082,0.01,0.02
1763439030,90198.26303354744,0.01,0.02
1763439031,90199.62679769233,0.01,0.02
1763439032,90197.01791280608,0.01,0.02
1763439033,90201.15537640009,0.01,0.02
1763439034,90204.35032754373,0.01,0.02
1763439035,90204.18126856556,0.01,0.02
1763439036,90204.18126856556,0.01,0.02
1763439037,90205.92112551219,0.01,0.02
1763439038,90211.6579365093,0.01,0.02
1763439039,90254.21889281365,0.01,0.02
1763439040,90254.21989281363,0.01,0.02
1763439041,90250.97859311503,0.01,0.02
1763439042,90245.81122567641,0.01,0.02
1763439043,90241.86020245195,0.01,0.02
1763439044,90241.88890045241,0.01,0.02
1763439045,90251.37124214372,0.01,0.02
1763439046,90245.78824648907,0.01,0.02
1763439047,90242.11791446824,0.01,0.02
1763439048,90242.69099993928,0.01,0.02
1763439049,90231.82796190005,0.01,0.02
1763439050,90232.97937655028,0.01,0.02
1763439051,90234.38056981987,0.01,0.02
1763439052,90234.38056981987,0.01,0.02
1763439053,90230.75841244102,0.01,0.02
1763439054,90225.43752823788,0.01,0.02
1763439055,90225.43752823788,0.01,0.02
1763439056,90227.89243012783,0.01,0.02
1763439057,90227.89243012783,0.01,0.02
1763439058,90228.674943042,0.01,0.02
1763439059,90221.64319965201,0.01,0.02
1763439060,90221.64319965201,0.01,0.02
1763439061,90211.8961514001,0.01,0.02
1763439062,90211.83169335185,0.01,0.02
1763439063,90212.74592779957,0.01,0.02
1763439064,90211.88603541328,0.0,0.02
1763439065,90193.70118221651,0.0,0.02
1763439066,90194.09950964212,0.0,0.02
1763439067,90191.73236685968,0.0,0.02
1763439068,90191.73236685968,0.0,0.02
1763439069,90204.0524985,0.0,0.01
1763439070,90214.16839550258,0.0,0.01
1763439071,90240.2590595,0.0,0.01
1763439072,90241.16109687135,0.0,0.01
1763439073,90240.4215320842,0.0,0.01
1763439074,90240.4215320842,0.0,0.01
1763439075,90240.06914287787,0.0,0.01
1763439076,90223.82421420598,0.0,0.01
1763439077,90222.99094180475,0.0,0.01
1763439078,90226.65449899163,0.0,0.01
1763439079,90229.04187021907,0.0,0.01
1763439080,90231.5083148346,0.0,0.01
1763439081,90231.37810692092,0.0,0.01
1763439082,90231.75011549896,0.0,0.01
1763439083,90229.18543605786,0.0,0.01
1763439084,90229.82698386027,0.0,0.01
1763439085,90229.82698386027,0.0,0.01
1763439086,90262.3246844836,0.0,0.01
1763439087,90262.3286844836,0.0,0.01
1763439088,90264.79957552595,0.0,0.01
1763439089,90264.79957552595,0.0,0.01
1763439090,90266.71686453775,0.0,0.01
1763439091,90266.9001313234,0.0,0.01
1763439092,90279.60977166428,0.0,0.01
1763439093,90279.60977166428,0.0,0.01
1763439094,90281.60545200856,0.0,0.01
1763439095,90282.55982355155,0.0,0.01
1763439096,90283.14774392027,0.0,0.01
1763439097,90281.9049324246,0.0,0.01
1763439098,90280.41845093851,0.0,0.01
1763439099,90280.41845093851,0.0,0.01
1763439100,90280.97809427102,0.0,0.01
1763439101,90280.59574304329,0.0,0.01
1763439102,90280.59574304329,0.0,0.01
1763439103,90280.4347475612,0.0,0.01
1763439104,90279.99256131233,,0.01
1763439105,90279.4830284672,,0.01
1763439106,90281.6900429509,,0.01
1763439107,90301.72992266346,0.0,0.01
1763439108,90294.877022171,0.0,0.01
1763439109,90286.09757578299,0.0,0.01
1763439110,90286.02464992151,0.0,0.01
1763439111,90275.73381662506,0.0,0.01
1763439112,90266.95373411695,0.0,0.01
1763439113,90268.49513381452,0.0,0.01
1763439114,90270.12248160438,0.0,0.01
1763439115,90267.87905175536,0.0,0.01
1763439116,90272.30302019342,0.0,0.01
1763439117,90276.42988444847,0.0,0.02
1763439118,90274.85166401509,0.0,0.02
1763439119,90272.37520750711,0.0,0.01
1763439120,90272.37520750711,0.0,0.02
1763439121,90266.34738505913,0.0,0.02
1763439122,90266.31750840879,0.0,0.02
1763439123,90266.31750840879,0.0,0.02
1763439124,90265.90945882944,0.0,0.02
1763439125,90265.90945882944,0.0,0.02
1763439126,90240.67401380389,0.0,0.02
1763439127,90238.33645674646,0.0,0.02
1763439128,90223.0317565,0.0,0.02
1763439129,90203.87045914444,0.0,0.02
1763439130,90203.82679117045,0.0,0.02
1763439131,90184.05324859326,0.0,0.01
1763439132,90184.05128959326,0.0,0.01
1763439134,90202.73105260302,0.0,0.01
1763439135,90203.67093972422,0.0,0.01
1763439136,90202.65204704861,0.0,0.01
1763439137,90218.71898085126,0.0,0.01
1763439138,90219.20849042563,0.0,0.01
1763439139,90240.40343719973,0.0,0.01
1763439140,90240.70497821878,0.0,0.01
1763439141,90251.94349667498,0.0,0.01
1763439142,90252.79269184079,0.0,0.01
1763439143,90252.0630760811,0.0,0.01
1763439144,90251.36142121554,0.0,0.01
1763439145,90251.36142121554,0.0,0.01
1763439146,90267.247594,0.0,0.01
1763439147,90273.93723291496,0.0,0.01
1763439148,90262.81542045191,0.0,0.01
1763439149,90256.68787059281,0.0,0.01
1763439150,90256.68787059281,0.0,0.01
1763439151,90259.41284186149,0.0,0.01
1763439152,90260.22801036114,0.0,0.01
1763439153,90260.41874420404,0.0,0.01
1763439154,90263.41679107772,0.0,0.01
1763439155,90263.41379053376,0.0,0.01
1763439156,90257.20101488524,0.0,0.01
1763439157,90257.20101488524,0.0,0.01
1763439158,90262.23652693159,0.0,0.01
1763439159,90257.29900505306,0.0,0.01
1763439160,90257.29900505306,0.0,0.01
1763439161,90271.16311426519,0.0,0.01
1763439162,90270.88078884457,0.0,0.01
1763439163,90268.97462614386,0.0,0.01
1763439165,90264.46046348,0.0,0.01
1763439166,90286.67706441044,0.0,0.01
1763439167,90291.77499937438,0.0,0.01
1763439170,90282.20167499005,0.0,0.01
1763439171,90279.51178661153,0.0,0.01
1763439172,90277.23858633036,0.0,0.01
1763439173,90280.05201890745,,0.01
1763439174,90280.1412037897,0.0,0.01
1763439175,90276.99119187515,0.0,0.01
1763439176,90281.48506451094,0.0,0.01
1763439177,90281.90455221804,0.0,0.01
1763439178,90280.12706466991,0.0,0.01
1763439179,90279.99855462092,0.0,0.01
1763439180,90277.67299970349,0.0,0.01
1763439181,90272.93607010179,0.0,0.01
1763439182,90270.51755611712,0.0,0.01
1763439184,90270.9668386986,0.0,0.01
1763439186,90286.31212256747,0.0,0.01
1763439187,90286.3261613194,0.0,0.01
1763439188,90292.91647056477,0.0,0.01
1763439189,90292.72537042885,0.0,0.01
1763439192,90280.28247510479,0.0,0.01
1763439194,90275.79370309274,0.0,0.01
1763439195,90269.99962954532,0.0,0.01
1763439196,90261.00894789446,0.0,0.01
1763439197,90280.8126135,0.0,0.01
1763439199,90280.72888678976,0.0,0.01
1763439200,90277.2306950387,0.0,0.01
1763439201,90282.1438153081,0.0,0.01
1763439202,90276.86442317146,0.0,0.01
1763439203,90270.83350361841,0.0,0.01
1763439204,90270.02786273719,0.0,0.01
1763439205,90271.14774028587,0.0,0.01
1763439206,90269.96550206399,0.0,0.01
1763439208,90257.69513933295,0.0,0.01
1763439209,90255.21589455419,0.0,0.01
1763439211,90277.99773202703,0.0,0.01
1763439212,90279.79315814299,0.0,0.01
1763439213,90280.09442053882,0.0,0.01
1763439214,90273.6042435156,0.0,0.01
1763439215,90256.13352150097,0.0,0.01
1763439217,90242.40799960733,0.0,0.01
1763439218,90249.03267861597,0.0,0.01
1763439219,90243.58845353048,0.0,0.01
1763439220,90227.87663314522,0.0,0.01
1763439221,90216.5328648404,0.0,0.01
1763439222,90210.29653014833,0.0,0.01
1763439224,90209.54285171683,0.0,0.01
1763439226,90207.14292806794,0.0,0.01
1763439227,90207.93639410526,0.0,0.01
1763439228,90205.53271386713,0.0,0.01
1763439229,90205.53271386713,0.0,0.01
1763439230,90204.32672427107,0.0,0.01
1763439231,90203.52888275024,0.0,0.01
1763439232,90202.3293122647,0.0,0.01
1763439233,90202.36670051681,0.0,0.01
1763439234,90203.56232046083,0.0,0.01
1763439235,90202.10766185714,0.0,0.01
1763439236,90202.10766185714,0.0,0.01
1763439237,90206.86908693929,0.0,0.01
1763439238,90220.34318996298,0.0,0.01
1763439239,90220.34318996298,0.0,0.01
1763439240,90217.99978601564,0.0,0.01
1763439241,90217.99978601564,0.0,0.01
1763439243,90222.9020860837,0.0,0.01
1763439244,90233.7415626965,0.0,0.01
1763439245,90226.11690965317,0.0,0.01
1763439246,90225.1786965479,0.0,0.01
1763439247,90227.43625392577,0.0,0.01
1763439248,90227.43625392577,0.0,0.01
1763439249,90229.62787012804,0.0,0.01
1763439250,90229.62787012804,0.0,0.01
1763439251,90227.58814524578,0.0,0.01
1763439252,90227.55568155966,0.0,0.01
1763439253,90237.989,0.0,0.01
1763439254,90241.95045707532,0.0,0.01
1763439255,90243.0834255889,0.0,0.01
1763439256,90243.0834255889,0.0,0.01
1763439258,90241.66761648223,0.0,0.01
1763439260,90228.5400897149,0.0,0.01
1763439261,90226.79653526911,0.0,0.01
1763439262,90226.79653526911,0.0,0.01
1763439263,90225.79606465485,0.0,0.01
1763439264,90225.64344153725,0.0,0.01
1763439265,90222.12911661994,0.0,0.01
1763439266,90209.96935700686,0.0,0.01
1763439267,90208.54667384518,0.0,0.01
1763439269,90210.77941599982,0.0,0.01
1763439270,90234.36167224526,0.0,0.01
1763439272,90239.90326393017,0.0,0.01
1763439273,90231.66853461342,0.0,0.01
1763439274,90221.49869126403,0.0,0.01
1763439275,90223.41043400705,0.0,0.01
1763439276,90220.3047934664,0.0,0.01
1763439277,90220.2656145893,0.0,0.01
1763439279,90195.06287103349,0.0,0.01
1763439280,90187.3755546919,0.0,0.01
1763439281,90187.82387426692,0.0,0.01
1763439282,90199.38777707271,0.0,0.01
1763439283,90202.52245629883,0.0,0.01
1763439284,90203.69773579286,0.0,0.01
1763439285,90200.36111978194,0.0,0.01
1763439286,90196.13805393956,0.0,0.01
1763439287,90184.37445814139,0.0,0.01
1763439288,90176.17894130849,0.0,0.01
1763439291,90201.1117625929,0.0,0.01
1763439292,90192.10969700772,0.0,0.01
1763439295,90181.17402287133,0.0,0.01
1763439296,90180.4345623616,0.0,0.01
1763439297,90180.95295825729,0.0,0.01
1763439298,90180.236506482,0.0,0.01
1763439299,90176.7890947641,0.0,0.01
1763439300,90176.99204726885,0.56,0.57
1763439302,90219.30811379984,0.56,0.57
1763439303,90238.53572167599,0.56,0.57
1763439304,90238.53572167599,0.56,0.57
1763439306,90248.08990574341,0.58,0.59
1763439307,90249.30287301667,0.58,0.59
1763439308,90253.21474603334,0.58,0.59
1763439309,90261.67451404427,0.59,0.6
1763439310,90261.225211,0.59,0.6
1763439311,90251.81579257168,0.59,0.61
1763439312,90251.79779257168,0.59,0.61
1763439313,90233.37794020187,0.6,0.61
1763439314,90231.12407145409,0.6,0.61
1763439315,90226.00081191181,0.6,0.61
1763439316,90213.54947885843,0.6,0.61
1763439317,90213.54947885843,0.6,0.61
1763439319,90209.86600735171,0.59,0.6
1763439321,90204.38182517275,0.58,0.6
1763439323,90202.34333791342,0.59,0.6
1763439324,90197.99547127911,0.59,0.61
1763439325,90190.0661032633,0.59,0.61
1763439326,90187.04390101315,0.58,0.6
1763439327,90187.04390101315,0.58,0.6
1763439329,90183.30153106478,0.57,0.58
1763439330,90179.99480386713,0.57,0.58
1763439331,90178.91725677735,0.57,0.58
1763439332,90163.93615015477,0.57,0.58
1763439333,90163.93615015477,0.57,0.58
1763439334,90159.9315717822,0.57,0.58
1763439335,90155.2443457785,0.55,0.58
1763439336,90148.46317288926,0.55,0.58
1763439337,90145.78688396717,0.55,0.58
1763439338,90136.46384889232,0.55,0.58
1763439339,90136.46384889232,0.55,0.58
1763439340,90124.61273449026,0.55,0.58
1763439341,90122.35195721159,0.55,0.58
1763439342,90122.35195721159,0.55,0.58
1763439343,90108.7116515838,0.55,0.58
1763439344,90090.26630126216,0.55,0.58
1763439345,90089.14941608722,0.55,0.58
1763439346,90090.26630126216,0.55,0.58
1763439348,90099.50047390982,0.55,0.58
1763439351,90071.47449384101,0.55,0.58
1763439353,90068.20869273593,0.55,0.58
1763439354,90098.69375319257,0.55,0.58
1763439355,90098.31852509986,0.55,0.58
1763439356,90098.31852509986,0.55,0.58
1763439357,90096.16601387993,0.55,0.58
1763439358,90096.16601387993,0.55,0.58
1763439359,90095.49000789033,0.55,0.58
1763439360,90099.65096457997,0.55,0.58
1763439361,90140.14817625037,0.55,0.58
1763439362,90139.37352936975,0.55,0.58
1763439363,90101.38522035518,0.55,0.58
1763439364,90100.46043361645,0.55,0.58
1763439365,90103.78842074664,0.55,0.58
1763439366,90102.32402688752,0.55,0.58
1763439367,90102.40790283204,0.55,0.58
1763439368,90102.466414489,0.55,0.58
1763439369,90090.11331541678,0.55,0.58
1763439370,90090.11331541678,0.55,0.58
1763439371,90091.79731141271,0.55,0.58
1763439372,90091.79731141271,0.55,0.58
1763439373,90087.39917769613,0.55,0.58
1763439374,90087.38551057891,0.55,0.58
1763439375,90087.06097754957,0.55,0.58
1763439376,90075.40829644722,0.55,0.58
1763439378,90072.00885308758,0.55,0.58
1763439379,90058.76915276152,0.55,0.58
1763439380,90058.76915276152,0.55,0.58
1763439381,90036.72490956106,0.55,0.58
1763439382,90032.48340585848,0.55,0.58
1763439383,90025.22301657045,0.55,0.58
1763439384,90025.676825579,0.55,0.58
1763439385,90025.676825579,0.55,0.58
1763439386,90027.394537879,0.55,0.58
1763439387,90039.41311125386,0.55,0.58
1763439388,90057.67199608783,0.55,0.58
1763439389,90057.67199608783,0.55,0.58
1763439391,90057.7176160178,0.55,0.58
1763439392,90059.69561898234,0.55,0.58
1763439393,90059.45442395745,0.55,0.58
1763439394,90049.53966143672,0.55,0.58
1763439395,90073.442257,0.55,0.58
1763439396,90078.14240939765,0.55,0.58
1763439397,90078.13645174992,0.55,0.58
1763439399,90065.77071502354,0.55,0.58
1763439400,90081.611188826,0.55,0.58
1763439401,90084.86336134672,0.55,0.58
1763439402,90085.21186525289,0.55,0.58
1763439405,90094.11134902191,0.55,0.58
1763439406,90076.3315657376,0.55,0.58
1763439407,90069.5740115587,0.55,0.58
1763439408,90070.96494175188,0.55,0.58
1763439410,90060.96347760229,0.55,0.58
1763439411,90060.96347760229,0.55,0.58
1763439412,90038.70007744659,0.55,0.58
1763439414,90029.00609570422,0.55,0.58
1763439415,89991.40248569859,0.55,0.58
1763439416,89991.12029300419,0.55,0.58
1763439417,89983.52384300504,0.55,0.58
1763439419,89994.29501894879,0.55,0.58
1763439421,90010.25075383,0.55,0.58
1763439422,90030.56133701884,0.55,0.58
1763439423,90032.027301,0.55,0.58
1763439424,90041.8805499592,0.55,0.58
1763439425,90045.70055138167,0.55,0.58
1763439426,90046.28916985118,0.55,0.58
1763439427,90043.92774776588,0.55,0.58
1763439428,90042.69424008433,0.55,0.58
1763439429,90031.99970198282,0.55,0.58
1763439431,90066.056295,0.55,0.58
1763439432,90079.24128831837,0.55,0.58
1763439433,90093.08036180957,0.55,0.58
1763439434,90093.55593600577,0.55,0.58
1763439436,90081.65876474277,0.55,0.58
1763439439,90051.18864005942,0.55,0.58
1763439442,90055.26271941616,0.55,0.58
1763439444,90027.8233289249,0.55,0.58
1763439445,89984.53408714672,0.55,0.58
1763439446,89984.52158916478,0.55,0.58
1763439447,89985.7335245245,0.55,0.58
1763439448,89983.63644947638,0.55,0.58
1763439449,89983.10718683364,0.55,0.58
1763439450,89981.1344495212,0.55,0.58
1763439452,90007.48295244809,0.55,0.58
1763439453,90011.0530201923,0.55,0.58
1763439454,90007.64654812259,0.55,0.58
1763439455,90004.4222921046,0.55,0.58
1763439456,89980.17339363202,0.55,0.58
1763439457,89982.60933055807,0.55,0.58
1763439458,89968.78394968637,0.55,0.58
1763439459,89966.25539702535,0.55,0.58
1763439460,89965.08008842332,0.55,0.58
1763439461,89964.2079200126,0.55,0.58
1763439462,89951.36839353025,0.55,0.58
1763439463,89960.81660055289,0.55,0.58
1763439464,89961.61003381049,0.55,0.58
1763439466,89963.87612070699,0.55,0.58
1763439468,89959.57074777393,0.55,0.58
1763439469,89954.22668885817,0.55,0.58
1763439470,89892.67430433356,0.55,0.58
1763439471,89909.21520786882,0.55,0.58
1763439472,89885.51051071154,0.55,0.58
1763439473,89877.79899664721,0.55,0.58
1763439474,89876.75957516921,0.55,0.58
1763439475,89870.81428102763,0.55,0.58
1763439476,89873.08252270469,0.55,0.58
1763439477,89877.22327494906,0.55,0.58
1763439478,89887.83304347198,0.55,0.58
1763439479,89882.04313195885,0.55,0.58
1763439480,89883.86756558673,0.55,0.58
1763439481,89906.7196758574,0.55,0.58
1763439482,89907.27114156247,0.55,0.58
1763439483,89908.13557584985,0.55,0.58
1763439484,89898.88289115459,0.55,0.58
1763439485,89901.28285136484,0.55,0.58
1763439486,89917.3997935,0.55,0.58
1763439487,89936.85737323864,0.55,0.58
1763439488,89949.61827000385,0.55,0.58
1763439489,89923.66717716446,0.55,0.58
1763439490,89925.89287246745,0.55,0.58
1763439491,89925.89287246745,0.55,0.58
1763439492,89928.38241612323,0.55,0.58
1763439493,89929.05401766273,0.55,0.58
1763439494,89958.95747456452,0.55,0.58
1763439495,89958.95747456452,0.55,0.58
1763439496,89960.13282332024,0.55,0.58
1763439497,89959.30545204511,0.55,0.58
1763439498,89960.11954745559,0.55,0.58
1763439499,89976.935402488,0.55,0.58
1763439500,89976.935402488,0.55,0.58
1763439501,89977.02572954995,0.55,0.58
1763439502,89960.5939433594,0.55,0.58
1763439503,89941.59520868982,0.55,0.58
1763439504,89897.61879964406,0.55,0.58
1763439505,89896.3608303742,0.55,0.58
1763439506,89896.99376492473,0.55,0.58
1763439507,89907.37539173584,0.55,0.58
1763439508,89939.42491140158,0.55,0.58
1763439509,89939.42491140158,0.55,0.58
1763439510,89909.07761070263,0.55,0.58
1763439511,89901.76919809337,0.55,0.58
1763439512,89909.36470909839,0.55,0.58
1763439513,89909.36470909839,0.55,0.58
1763439514,89896.62142695396,0.55,0.58
1763439515,89896.62142695396,0.55,0.58
1763439516,89890.05429280362,0.55,0.58
1763439517,89886.9435526249,0.55,0.58
1763439518,89886.9435526249,0.55,0.58
1763439519,89881.43791862177,0.55,0.58
1763439520,89881.43791862177,0.55,0.58
1763439522,89877.41335490125,0.55,0.58
1763439523,89879.11294570034,0.55,0.58
1763439524,89879.57055134665,0.55,0.58
1763439525,89878.02211116391,0.55,0.58
1763439526,89878.02211116391,0.55,0.58
1763439527,89876.71156891974,0.55,0.58
1763439528,89872.3441919158,0.55,0.58
1763439529,89875.02743152533,0.55,0.58
1763439530,89872.96734616786,0.55,0.58
1763439531,89868.4351758651,0.55,0.58
1763439532,89868.73796055191,0.55,0.58
1763439533,89869.59008541738,0.55,0.58
1763439534,89867.79755100622,0.55,0.58
1763439535,89867.0555326837,0.55,0.58
1763439536,89869.75841445538,0.55,0.58
1763439537,89871.57005828906,0.55,0.58
1763439538,89871.87826817702,0.55,0.58
1763439539,89872.19375630289,0.55,0.58
1763439540,89878.35731351608,0.55,0.58
1763439541,89878.35731351608,0.55,0.58
1763439542,89871.53220260546,0.55,0.58
