timestamp,symbol,price,delta,delta_pct,sigma,seconds_left,prob_up,bid,ask
1763128227,btc/usd,94643.132,-34.354,-0.0004,0.000114,573,0.448,0.51,0.52
1763128228,btc/usd,94657.45,-20.036,-0.0002,0.000114,572,0.47,0.54,0.58
1763128230,btc/usd,94683.041,5.555,0.0001,0.000116,570,0.509,0.54,0.57
1763128231,btc/usd,94684.589,7.103,0.0001,0.000116,569,0.511,0.51,0.54
1763128232,btc/usd,94678.987,1.501,0.0,0.000115,568,0.503,0.52,0.56
1763128234,btc/usd,94678.987,1.501,0.0,0.000115,566,0.503,0.52,0.55
1763128235,btc/usd,94679.484,1.998,0.0,0.000114,565,0.504,0.59,0.62
1763128237,btc/usd,94698.25,20.764,0.0002,0.000115,563,0.533,0.6,0.62
1763128238,btc/usd,94703.805,26.319,0.0003,0.000115,562,0.541,0.63,0.67
1763128239,btc/usd,94745.72,68.234,0.0007,0.000119,561,0.601,0.65,0.69
1763128241,btc/usd,94776.43,98.943,0.001,0.000121,559,0.643,0.66,0.68
1763128242,btc/usd,94781.696,104.21,0.0011,0.000121,558,0.651,0.67,0.69
1763128243,btc/usd,94791.615,114.129,0.0012,0.00012,557,0.665,0.67,0.69
1763128245,btc/usd,94791.615,114.129,0.0012,0.00012,555,0.665,0.67,0.68
1763128246,btc/usd,94792.154,114.668,0.0012,0.00012,554,0.667,0.63,0.64
1763128247,btc/usd,94775.081,97.595,0.001,0.00012,553,0.643,0.64,0.66
1763128249,btc/usd,94763.473,85.987,0.0009,0.00012,551,0.627,0.67,0.69
1763128250,btc/usd,94783.331,105.844,0.0011,0.00012,550,0.655,0.67,0.69
1763128251,btc/usd,94795.078,117.592,0.0012,0.00012,549,0.672,0.66,0.69
1763128253,btc/usd,94790.278,112.792,0.0012,0.000119,547,0.666,0.66,0.68
1763128254,btc/usd,94787.214,109.728,0.0012,0.000119,546,0.662,0.68,0.7
1763128255,btc/usd,94787.214,109.728,0.0012,0.000118,545,0.663,0.72,0.76
1763128257,btc/usd,94813.631,136.145,0.0014,0.000119,543,0.698,0.73,0.77
1763128258,btc/usd,94813.631,136.145,0.0014,0.000119,542,0.699,0.77,0.79
1763128260,btc/usd,94874.619,197.133,0.0021,0.000124,540,0.765,0.73,0.76
1763128261,btc/usd,94881.554,204.068,0.0022,0.000124,539,0.774,0.73,0.75
1763128262,btc/usd,94843.106,165.62,0.0017,0.000127,538,0.724,0.74,0.76
1763128264,btc/usd,94854.001,176.515,0.0019,0.000127,536,0.737,0.74,0.77
1763128265,btc/usd,94861.068,183.582,0.0019,0.000127,535,0.746,0.72,0.75
1763128266,btc/usd,94869.597,192.111,0.002,0.000126,534,0.757,0.74,0.77
1763128268,btc/usd,94861.774,184.288,0.0019,0.000126,532,0.748,0.75,0.77
1763128269,btc/usd,94874.518,197.032,0.0021,0.000126,531,0.763,0.75,0.77
1763128271,btc/usd,94876.382,198.896,0.0021,0.000126,529,0.766,0.76,0.79
1763128272,btc/usd,94882.333,204.847,0.0022,0.000125,528,0.774,0.77,0.79
1763128273,btc/usd,94898.462,220.976,0.0023,0.000125,527,0.791,0.78,0.8
1763128275,btc/usd,94909.633,232.147,0.0025,0.000125,525,0.804,0.8,0.82
1763128276,btc/usd,94922.656,245.17,0.0026,0.000125,524,0.817,0.8,0.83
1763128278,btc/usd,94926.454,248.967,0.0026,0.000125,522,0.822,0.82,0.84
1763128279,btc/usd,94935.547,258.061,0.0027,0.000125,521,0.831,0.84,0.86
1763128281,btc/usd,94966.356,288.87,0.0031,0.000125,519,0.858,0.85,0.87
1763128282,btc/usd,95002.425,324.939,0.0034,0.000125,518,0.885,0.85,0.88
1763128283,btc/usd,95013.307,335.821,0.0035,0.000125,517,0.893,0.89,0.9
1763128285,btc/usd,95040.23,362.744,0.0038,0.000126,515,0.909,0.9,0.91
1763128286,btc/usd,95082.119,404.633,0.0043,0.000129,514,0.929,0.89,0.91
1763128288,btc/usd,95107.776,430.29,0.0045,0.000129,512,0.939,0.89,0.91
1763128289,btc/usd,95110.364,432.878,0.0046,0.000129,511,0.941,0.9,0.92
1763128290,btc/usd,95133.429,455.943,0.0048,0.000129,510,0.951,0.89,0.92
1763128292,btc/usd,95176.143,498.657,0.0053,0.000132,508,0.962,0.89,0.91
1763128293,btc/usd,95174.107,496.621,0.0052,0.000132,507,0.961,0.91,0.92
1763128294,btc/usd,95134.656,457.17,0.0048,0.000134,506,0.945,0.9,0.93
1763128296,btc/usd,95142.105,464.619,0.0049,0.000134,504,0.948,0.91,0.93
1763128297,btc/usd,95142.105,464.619,0.0049,0.000134,503,0.949,0.92,0.93
1763128299,btc/usd,95145.585,468.099,0.0049,0.000133,501,0.951,0.92,0.93
1763128300,btc/usd,95184.925,507.439,0.0054,0.000136,500,0.961,0.92,0.93
1763128301,btc/usd,95181.491,504.005,0.0053,0.000135,499,0.961,0.92,0.93
1763128303,btc/usd,95167.907,490.421,0.0052,0.000135,497,0.957,0.92,0.93
1763128304,btc/usd,95154.142,476.656,0.005,0.000135,496,0.953,0.92,0.93
1763128305,btc/usd,95174.235,496.749,0.0052,0.000135,495,0.959,0.92,0.93
1763128307,btc/usd,95161.501,484.015,0.0051,0.000136,493,0.955,0.89,0.92
1763128308,btc/usd,95137.574,460.088,0.0049,0.000136,492,0.946,0.89,0.91
1763128309,btc/usd,95126.949,449.463,0.0047,0.000136,491,0.942,0.88,0.9
1763128311,btc/usd,95110.888,433.402,0.0046,0.000136,489,0.936,0.87,0.91
1763128312,btc/usd,95097.1,419.614,0.0044,0.000136,488,0.93,0.88,0.91
1763128314,btc/usd,95095.262,417.776,0.0044,0.000136,486,0.93,0.88,0.91
1763128315,btc/usd,95102.822,425.336,0.0045,0.000135,485,0.934,0.87,0.91
1763128317,btc/usd,95117.646,440.16,0.0046,0.000135,483,0.941,0.89,0.91
1763128318,btc/usd,95121.796,444.31,0.0047,0.000135,482,0.944,0.89,0.91
1763128319,btc/usd,95133.044,455.558,0.0048,0.000135,481,0.948,0.9,0.93
1763128321,btc/usd,95159.806,482.32,0.0051,0.000135,479,0.958,0.9,0.92
1763128322,btc/usd,95169.538,492.052,0.0052,0.000135,478,0.961,0.9,0.92
1763128324,btc/usd,95132.786,455.3,0.0048,0.000137,476,0.946,0.9,0.92
1763128325,btc/usd,95132.872,455.386,0.0048,0.000137,475,0.947,0.9,0.91
1763128326,btc/usd,95127.496,450.01,0.0048,0.000136,474,0.945,0.89,0.92
1763128328,btc/usd,95112.669,435.183,0.0046,0.000137,472,0.939,0.88,0.91
1763128329,btc/usd,95112.092,434.606,0.0046,0.000136,471,0.939,0.9,0.91
1763128330,btc/usd,95106.915,429.429,0.0045,0.000136,470,0.938,0.87,0.91
1763128332,btc/usd,95100.152,422.666,0.0045,0.000136,468,0.936,0.87,0.91
1763128333,btc/usd,95101.849,424.363,0.0045,0.000135,467,0.937,0.87,0.9
1763128335,btc/usd,95101.35,423.864,0.0045,0.000135,465,0.938,0.89,0.9
1763128336,btc/usd,95092.99,415.504,0.0044,0.000135,464,0.935,0.89,0.92
1763128338,btc/usd,95127.541,450.055,0.0048,0.000136,462,0.948,0.88,0.92
1763128339,btc/usd,95127.541,450.055,0.0048,0.000136,461,0.948,0.89,0.92
1763128340,btc/usd,95130.813,453.327,0.0048,0.000135,460,0.95,0.9,0.92
1763128342,btc/usd,95130.813,453.327,0.0048,0.000135,458,0.951,0.89,0.92
1763128343,btc/usd,95128.621,451.135,0.0048,0.000135,457,0.951,0.89,0.92
1763128344,btc/usd,95123.435,445.949,0.0047,0.000134,456,0.95,0.9,0.93
1763128346,btc/usd,95123.435,445.949,0.0047,0.000134,454,0.95,0.91,0.93
1763128347,btc/usd,95150.277,472.791,0.005,0.000134,453,0.96,0.91,0.93
1763128348,btc/usd,95176.884,499.398,0.0053,0.000135,452,0.967,0.91,0.93
1763128350,btc/usd,95176.884,499.398,0.0053,0.000135,450,0.967,0.9,0.93
1763128351,btc/usd,95174.792,497.306,0.0053,0.000134,449,0.967,0.9,0.92
1763128352,btc/usd,95142.262,464.776,0.0049,0.000136,448,0.956,0.9,0.92
1763128354,btc/usd,95126.476,448.99,0.0047,0.000136,446,0.951,0.89,0.93
1763128355,btc/usd,95126.476,448.99,0.0047,0.000136,445,0.951,0.88,0.91
1763128357,btc/usd,95111.171,433.685,0.0046,0.000136,443,0.945,0.88,0.9
1763128358,btc/usd,95098.885,421.399,0.0045,0.000136,442,0.94,0.87,0.9
1763128359,btc/usd,95090.13,412.644,0.0044,0.000136,441,0.937,0.87,0.9
1763128361,btc/usd,95066.811,389.325,0.0041,0.000136,439,0.925,0.87,0.9
1763128362,btc/usd,95066.431,388.945,0.0041,0.000136,438,0.926,0.87,0.9
1763128363,btc/usd,95053.118,375.632,0.004,0.000135,437,0.919,0.86,0.9
1763128365,btc/usd,95053.2,375.714,0.004,0.000135,435,0.92,0.86,0.9
1763128366,btc/usd,95047.946,370.46,0.0039,0.000135,434,0.918,0.87,0.9
1763128368,btc/usd,95049.559,372.073,0.0039,0.000135,432,0.92,0.87,0.89
1763128369,btc/usd,95060.109,382.623,0.004,0.000134,431,0.926,0.87,0.89
1763128370,btc/usd,95063.928,386.442,0.0041,0.000134,430,0.929,0.86,0.88
1763128372,btc/usd,95050.971,373.485,0.0039,0.000134,428,0.923,0.86,0.89
1763128373,btc/usd,95050.971,373.485,0.0039,0.000134,427,0.923,0.86,0.89
1763128375,btc/usd,95047.837,370.351,0.0039,0.000133,425,0.922,0.87,0.89
1763128376,btc/usd,95051.321,373.835,0.0039,0.000133,424,0.925,0.87,0.89
1763128377,btc/usd,95053.934,376.448,0.004,0.000133,423,0.927,0.88,0.89
1763128379,btc/usd,95081.309,403.823,0.0043,0.000133,421,0.94,0.88,0.89
1763128380,btc/usd,95087.25,409.764,0.0043,0.000133,420,0.944,0.88,0.89
1763128381,btc/usd,95087.27,409.784,0.0043,0.000133,419,0.944,0.89,0.91
1763128383,btc/usd,95080.619,403.133,0.0043,0.000133,417,0.942,0.9,0.91
1763128384,btc/usd,95081.486,403.999,0.0043,0.000132,416,0.943,0.88,0.91
1763128385,btc/usd,95125.603,448.117,0.0047,0.000136,415,0.956,0.9,0.91
1763128387,btc/usd,95114.659,437.173,0.0046,0.000136,413,0.953,0.9,0.93
1763128388,btc/usd,95114.963,437.477,0.0046,0.000136,412,0.953,0.9,0.93
1763128390,btc/usd,95153.903,476.417,0.005,0.000137,410,0.965,0.91,0.93
1763128391,btc/usd,95158.391,480.905,0.0051,0.000137,409,0.967,0.91,0.93
1763128392,btc/usd,95158.391,480.905,0.0051,0.000137,408,0.967,0.91,0.93
1763128394,btc/usd,95190.526,513.04,0.0054,0.000137,406,0.975,0.92,0.94
1763128395,btc/usd,95183.069,505.583,0.0053,0.000137,405,0.974,0.91,0.94
1763128396,btc/usd,95181.513,504.027,0.0053,0.000136,404,0.974,0.91,0.94
1763128398,btc/usd,95168.706,491.22,0.0052,0.000136,402,0.971,0.92,0.94
1763128399,btc/usd,95168.706,491.22,0.0052,0.000136,401,0.971,0.93,0.94
1763128400,btc/usd,95181.973,504.487,0.0053,0.000136,400,0.975,0.93,0.96
1763128402,btc/usd,95223.002,545.516,0.0058,0.000138,398,0.982,0.93,0.95
1763128403,btc/usd,95226.389,548.903,0.0058,0.000137,397,0.983,0.94,0.95
1763128405,btc/usd,95245.393,567.907,0.006,0.000137,395,0.986,0.94,0.96
1763128406,btc/usd,95261.119,583.633,0.0062,0.000137,394,0.988,0.94,0.96
1763128407,btc/usd,95250.45,572.964,0.0061,0.000137,393,0.987,0.94,0.96
1763128409,btc/usd,95261.342,583.856,0.0062,0.000137,391,0.988,0.94,0.96
1763128410,btc/usd,95265.177,587.691,0.0062,0.000137,390,0.989,0.95,0.96
1763128411,btc/usd,95309.795,632.309,0.0067,0.000139,389,0.993,0.95,0.96
1763128413,btc/usd,95318.041,640.555,0.0068,0.000139,387,0.993,0.95,0.96
1763128414,btc/usd,95321.74,644.254,0.0068,0.000138,386,0.994,0.95,0.97
1763128415,btc/usd,95335.722,658.236,0.007,0.000138,385,0.995,0.95,0.97
1763128417,btc/usd,95334.109,656.623,0.0069,0.000138,383,0.995,0.95,0.97
1763128418,btc/usd,95311.512,634.026,0.0067,0.000138,382,0.993,0.94,0.97
1763128420,btc/usd,95280.48,602.994,0.0064,0.000139,380,0.99,0.94,0.97
1763128421,btc/usd,95270.064,592.578,0.0063,0.000139,379,0.989,0.95,0.97
1763128422,btc/usd,95276.548,599.062,0.0063,0.000139,378,0.99,0.96,0.98
1763128424,btc/usd,95278.919,601.433,0.0064,0.000139,376,0.991,0.96,0.98
1763128425,btc/usd,95312.742,635.256,0.0067,0.000139,375,0.994,0.95,0.97
1763128426,btc/usd,95312.742,635.256,0.0067,0.000139,374,0.994,0.95,0.97
1763128428,btc/usd,95329.347,651.861,0.0069,0.000139,372,0.995,0.95,0.97
1763128429,btc/usd,95319.053,641.567,0.0068,0.000139,371,0.994,0.95,0.97
1763128431,btc/usd,95346.536,669.05,0.0071,0.000139,369,0.996,0.95,0.97
1763128432,btc/usd,95325.959,648.473,0.0068,0.000139,368,0.995,0.95,0.98
1763128433,btc/usd,95312.234,634.748,0.0067,0.000139,367,0.994,0.96,0.98
1763128435,btc/usd,95274.082,596.595,0.0063,0.00014,365,0.991,0.95,0.98
1763128436,btc/usd,95279.589,602.103,0.0064,0.000139,364,0.991,0.95,0.97
1763128437,btc/usd,95279.589,602.103,0.0064,0.000139,363,0.992,0.94,0.98
1763128439,btc/usd,95257.003,579.517,0.0061,0.000139,361,0.989,0.94,0.97
1763128440,btc/usd,95257.235,579.749,0.0061,0.000139,360,0.99,0.94,0.97
1763128441,btc/usd,95259.43,581.944,0.0061,0.000139,359,0.99,0.95,0.97
1763128443,btc/usd,95291.02,613.534,0.0065,0.00014,357,0.993,0.96,0.97
1763128444,btc/usd,95294.165,616.679,0.0065,0.000139,356,0.993,0.96,0.98
1763128445,btc/usd,95278.454,600.968,0.0063,0.000139,355,0.992,0.96,0.97
1763128447,btc/usd,95278.454,600.968,0.0063,0.000139,353,0.992,0.96,0.97
1763128448,btc/usd,95253.499,576.013,0.0061,0.00014,352,0.99,0.96,0.98
1763128449,btc/usd,95241.321,563.835,0.006,0.00014,351,0.988,0.96,0.97
1763128451,btc/usd,95235.143,557.657,0.0059,0.000139,349,0.988,0.96,0.97
1763128452,btc/usd,95227.3,549.814,0.0058,0.000139,348,0.987,0.96,0.97
1763128454,btc/usd,95226.149,548.663,0.0058,0.000139,346,0.987,0.96,0.97
1763128455,btc/usd,95226.149,548.663,0.0058,0.000139,345,0.987,0.96,0.97
1763128456,btc/usd,95207.963,530.477,0.0056,0.000139,344,0.985,0.96,0.97
1763128458,btc/usd,95207.963,530.477,0.0056,0.000139,342,0.985,0.96,0.97
1763128459,btc/usd,95207.828,530.342,0.0056,0.000139,341,0.986,0.96,0.97
1763128460,btc/usd,95208.711,531.225,0.0056,0.000138,340,0.986,0.96,0.97
1763128462,btc/usd,95219.776,542.29,0.0057,0.000138,338,0.988,0.96,0.97
1763128463,btc/usd,95217.439,539.953,0.0057,0.000138,337,0.988,0.96,0.97
1763128465,btc/usd,95221.629,544.143,0.0057,0.000138,335,0.989,0.96,0.97
1763128466,btc/usd,95228.955,551.469,0.0058,0.000137,334,0.99,0.95,0.96
1763128468,btc/usd,95226.903,549.417,0.0058,0.000137,332,0.99,0.97,0.98
1763128469,btc/usd,95221.773,544.287,0.0057,0.000137,331,0.989,0.97,0.98
1763128470,btc/usd,95208.812,531.326,0.0056,0.000137,330,0.988,0.97,0.98
1763128472,btc/usd,95210.251,532.765,0.0056,0.000137,328,0.988,0.97,0.98
1763128473,btc/usd,95210.933,533.447,0.0056,0.000137,327,0.989,0.97,0.98
1763128474,btc/usd,95208.927,531.441,0.0056,0.000136,326,0.989,0.97,0.98
1763128476,btc/usd,95211.095,533.609,0.0056,0.000136,324,0.989,0.97,0.98
1763128477,btc/usd,95215.801,538.315,0.0057,0.000136,323,0.99,0.97,0.98
1763128479,btc/usd,95229.516,552.03,0.0058,0.000136,321,0.992,0.97,0.98
