timestamp,price,bid,ask
1763369160,95554.30945869985,0.51,0.52
1763369161,95554.30964769985,0.5,0.52
1763369162,95554.5637520042,0.52,0.53
1763369163,95555.20897,0.52,0.53
1763369164,95555.398472,0.52,0.53
1763369165,95553.97388706422,0.5,0.53
1763369166,95554.01054737682,0.51,0.53
1763369167,95554.11063166797,0.51,0.53
1763369168,95554.98489207367,0.5,0.53
1763369169,95555.02801125424,0.5,0.53
1763369170,95554.6562465,0.5,0.53
1763369171,95553.99074271592,0.5,0.53
1763369172,95553.99381271593,0.5,0.51
1763369173,95554.35792990413,0.51,0.53
1763369174,95552.45093498178,0.49,0.5
1763369175,95554.24573845802,0.49,0.5
1763369176,95553.99066194502,0.49,0.5
1763369177,95553.81546838293,0.49,0.5
1763369178,95554.20381547663,0.49,0.5
1763369179,95553.6580787073,0.49,0.5
1763369180,95553.47350417166,0.49,0.5
1763369181,95554.46944245984,0.49,0.5
1763369182,95554.20445007615,0.49,0.5
1763369183,95550.15803,0.48,0.49
1763369184,95549.649572,0.47,0.49
1763369185,95548.07206604624,0.47,0.49
1763369186,95545.846203,0.49,0.5
1763369187,95551.62955443947,0.57,0.58
1763369188,95581.99323589412,0.57,0.59
1763369189,95584.137847,0.57,0.58
1763369190,95584.078703,0.57,0.58
1763369191,95584.1523375,0.57,0.59
1763369192,95583.1914871122,0.58,0.6
1763369193,95583.962333,0.58,0.6
1763369194,95583.961833,0.57,0.6
1763369195,95583.961833,0.57,0.6
1763369196,95583.912466,0.57,0.6
1763369197,95583.912466,0.56,0.58
1763369198,95582.72872476223,0.56,0.58
1763369199,95581.55012080002,0.56,0.57
1763369200,95581.5269925,0.56,0.57
1763369201,95581.667985,0.57,0.6
1763369202,95582.762999,0.57,0.59
1763369203,95585.4284305,0.57,0.59
1763369204,95585.704389,0.57,0.6
1763369205,95585.14615268639,0.58,0.6
1763369206,95585.14615268639,0.58,0.6
1763369207,95585.96239740936,0.58,0.6
1763369208,95586.00325040935,0.59,0.6
1763369209,95588.81992792862,0.59,0.6
1763369210,95587.08275946691,0.59,0.6
1763369211,95587.44372187683,0.59,0.6
1763369212,95588.940591,0.59,0.6
1763369213,95588.922652,0.59,0.6
1763369214,95587.67532841703,0.58,0.6
1763369215,95587.67944391702,0.58,0.6
1763369216,95587.62439898883,0.58,0.6
1763369217,95587.69898099876,0.58,0.6
1763369218,95587.49738617586,0.58,0.6
1763369219,95587.68744671834,0.58,0.59
1763369220,95588.6016615,0.58,0.59
1763369221,95588.6146615,0.58,0.59
1763369222,95588.02654411212,0.58,0.59
1763369223,95587.98388411873,0.58,0.59
1763369224,95587.59267539326,0.58,0.59
1763369225,95588.08455739326,0.58,0.59
1763369226,95587.8878526884,0.58,0.6
1763369227,95587.96435801638,0.58,0.6
1763369228,95587.77106014901,0.58,0.6
1763369229,95587.7632019143,0.58,0.6
1763369230,95587.45015578964,0.58,0.6
1763369231,95588.02932527532,0.58,0.59
1763369232,95581.847401,0.58,0.59
1763369233,95581.3714065,0.58,0.59
1763369234,95579.536118179,0.58,0.59
1763369235,95579.523618179,0.58,0.59
1763369236,95579.53284010594,0.57,0.58
1763369237,95580.970559,0.57,0.58
1763369238,95576.29728609792,0.57,0.58
1763369239,95579.51252,0.56,0.58
1763369240,95580.65447810413,0.56,0.58
1763369241,95582.41857471272,0.57,0.58
1763369242,95583.5937745,0.57,0.59
1763369243,95583.5937745,0.57,0.59
1763369244,95584.4257,0.59,0.6
1763369245,95587.71877668257,0.59,0.6
1763369246,95593.41343759079,0.59,0.6
1763369247,95594.05026216999,0.59,0.62
1763369248,95595.7157685,0.63,0.64
1763369249,95603.40111061648,0.63,0.64
1763369250,95606.66812955689,0.63,0.64
1763369251,95608.72332829135,0.63,0.64
1763369252,95606.31031205726,0.63,0.64
1763369253,95606.61693155726,0.64,0.65
1763369254,95607.93410904777,0.63,0.66
1763369255,95608.29585250962,0.63,0.66
1763369256,95608.15387184116,0.63,0.66
1763369257,95609.990624,0.63,0.66
1763369258,95608.84863885798,0.64,0.66
1763369259,95608.77985129984,0.63,0.65
1763369260,95608.64409236805,0.63,0.66
1763369261,95609.02141691082,0.64,0.65
1763369262,95609.066800467,0.64,0.66
1763369263,95608.90925643756,0.64,0.65
1763369264,95609.07610031715,0.64,0.66
1763369265,95608.98204908463,0.64,0.65
1763369266,95609.44087096561,0.64,0.67
1763369267,95610.04310449152,0.65,0.67
1763369268,95610.57699573175,0.65,0.67
1763369269,95610.15160244108,0.65,0.67
1763369270,95613.093871437,0.65,0.67
1763369271,95613.093871437,0.66,0.67
1763369272,95613.66221406392,0.66,0.67
1763369273,95614.45603940294,0.66,0.67
1763369274,95614.09003217459,0.66,0.67
1763369275,95614.08304779133,0.66,0.67
1763369276,95614.01206496624,0.65,0.67
1763369277,95614.53438774683,0.66,0.67
1763369278,95614.53438774683,0.66,0.67
1763369279,95615.214035,0.66,0.67
1763369280,95614.39630057389,0.46,0.48
1763369281,95613.4499565,0.48,0.49
1763369282,95549.90076418116,0.46,0.48
1763369283,95547.0732355,0.46,0.48
1763369284,95546.7143395,0.46,0.47
1763369285,95546.7645995,0.46,0.47
1763369286,95544.639359,0.46,0.49
1763369287,95545.15504,0.46,0.47
1763369288,95542.0542630234,0.45,0.46
1763369289,95542.0542630234,0.45,0.46
1763369290,95537.443199,0.45,0.46
1763369291,95537.2591055,0.43,0.46
1763369292,95534.942184,0.42,0.43
1763369293,95526.465195,0.4,0.41
1763369294,95523.5860125,0.38,0.39
1763369295,95509.629013,0.35,0.36
1763369296,95508.1224525,0.34,0.35
1763369297,95496.658984,0.32,0.35
1763369298,95496.352671,0.32,0.34
1763369299,95491.6247665,0.33,0.34
1763369300,95492.750258,0.32,0.34
1763369301,95485.9580205,0.3,0.32
1763369302,95481.0779375,0.3,0.32
1763369303,95480.712419,0.3,0.32
1763369304,95480.6279635,0.3,0.32
1763369305,95480.0939275,0.3,0.32
1763369306,95479.729167,0.3,0.31
1763369307,95472.997929,0.29,0.31
1763369308,95472.997929,0.29,0.31
1763369309,95473.3267905,0.27,0.28
1763369310,95473.3267905,0.27,0.29
1763369311,95464.053774,0.29,0.31
1763369312,95469.722625,0.3,0.33
1763369313,95473.157743,0.3,0.33
1763369314,95473.2268315,0.29,0.32
1763369315,95473.2268315,0.3,0.33
1763369316,95473.0066825,0.29,0.31
1763369317,95472.97864,0.29,0.3
1763369318,95470.5179595,0.28,0.29
1763369319,95459.21183929947,0.27,0.28
1763369320,95459.21183929947,0.27,0.28
1763369321,95452.735554001,0.35,0.37
1763369322,95452.830707001,0.35,0.37
1763369323,95488.684408,0.35,0.36
1763369324,95488.978779,0.35,0.36
1763369325,95489.0016245,0.34,0.36
1763369326,95489.359158,0.32,0.34
1763369327,95489.359158,0.32,0.34
1763369328,95479.05834921973,0.32,0.34
1763369329,95479.38677733106,0.31,0.33
1763369330,95474.667762,0.31,0.32
1763369331,95474.623279,0.3,0.32
1763369332,95474.911212,0.3,0.32
1763369333,95474.9180665,0.3,0.32
1763369334,95474.925856,0.29,0.32
1763369335,95474.926356,0.29,0.32
1763369336,95474.2571715,0.29,0.3
1763369337,95474.258283,0.28,0.3
1763369338,95468.5917134286,0.27,0.3
1763369339,95463.877663,0.27,0.29
1763369340,95463.868333,0.27,0.29
1763369341,95456.3387285,0.27,0.28
1763369342,95457.22442923814,0.29,0.3
1763369343,95461.78049198406,0.29,0.3
1763369344,95462.9996655,0.29,0.3
1763369345,95482.64498845044,0.38,0.41
1763369346,95485.06584595045,0.39,0.41
1763369347,95503.9237062839,0.39,0.4
1763369348,95503.04268369536,0.39,0.41
1763369349,95503.05077169536,0.41,0.42
1763369350,95511.59781318094,0.43,0.44
1763369351,95518.31044494221,0.43,0.45
1763369352,95522.0691195678,0.42,0.45
1763369353,95523.36052850574,0.43,0.45
1763369354,95523.39863400575,0.43,0.45
1763369355,95525.05820003516,0.43,0.45
1763369356,95527.19815262368,0.44,0.45
1763369357,95527.46233459897,0.43,0.45
1763369358,95528.910183,0.43,0.45
1763369359,95528.90469076612,0.43,0.44
1763369360,95526.73030659054,0.37,0.39
1763369361,95526.34525123611,0.37,0.38
1763369362,95503.70404105035,0.37,0.39
1763369363,95500.52138655035,0.37,0.39
1763369364,95495.79101755307,0.34,0.36
1763369365,95493.87766063196,0.32,0.33
1763369366,95480.64138046607,0.32,0.33
1763369367,95479.137968,0.33,0.35
1763369368,95476.536069,0.3,0.33
1763369369,95472.744913,0.31,0.33
1763369370,95472.1162135,0.31,0.33
1763369371,95471.5445175,0.31,0.33
1763369372,95471.5445175,0.3,0.32
1763369373,95471.171139,0.3,0.31
1763369374,95470.8061405,0.3,0.32
1763369375,95469.6312595,0.3,0.32
1763369376,95469.6312595,0.3,0.32
1763369377,95471.8188805,0.3,0.32
1763369378,95471.8188805,0.3,0.32
1763369379,95472.05720074357,0.3,0.32
1763369380,95471.25405941089,0.3,0.32
1763369381,95471.25405941089,0.34,0.37
1763369382,95484.72431314478,0.37,0.39
1763369383,95489.34958069427,0.37,0.39
1763369384,95495.34993454497,0.37,0.39
1763369385,95495.70892994768,0.37,0.39
1763369386,95495.80324471978,0.37,0.39
1763369387,95495.87801601237,0.37,0.39
1763369388,95495.75159756365,0.38,0.4
1763369389,95495.85189894891,0.39,0.41
1763369390,95500.71042,0.37,0.39
1763369391,95500.60717717811,0.38,0.39
1763369392,95499.70088763868,0.38,0.39
1763369393,95500.42986774705,0.38,0.42
1763369394,95509.352246,0.41,0.43
1763369395,95513.30696419299,0.41,0.43
1763369396,95518.45676317974,0.41,0.43
1763369397,95517.64863,0.43,0.44
1763369398,95517.836804,0.41,0.43
1763369399,95516.47564734473,0.38,0.41
1763369400,95516.593951,0.38,0.41
1763369401,95510.446521,0.41,0.43
1763369402,95512.7294485,0.41,0.43
1763369403,95515.1183428901,0.42,0.44
1763369404,95517.58934708542,0.42,0.44
1763369405,95517.66005399096,0.41,0.44
1763369406,95519.71575163219,0.45,0.47
1763369407,95523.27836384953,0.45,0.47
1763369408,95527.25113819876,0.45,0.47
1763369409,95528.07148833723,0.45,0.47
1763369410,95530.228605389,0.47,0.49
1763369411,95532.8155485,0.47,0.49
1763369412,95536.82582878428,0.48,0.5
1763369413,95539.14681658916,0.48,0.5
1763369414,95545.3122095,0.49,0.5
1763369415,95547.656468,0.49,0.51
1763369416,95546.53469604065,0.49,0.51
1763369417,95547.8113425,0.49,0.51
1763369418,95547.15238002661,0.49,0.51
1763369419,95547.45679873342,0.49,0.5
1763369420,95544.39979586155,0.49,0.5
1763369421,95545.5220399397,0.44,0.46
1763369422,95529.4971265,0.45,0.46
1763369424,95527.447687,0.45,0.46
1763369425,95527.447687,0.45,0.46
1763369426,95527.4982465,0.44,0.46
1763369427,95527.5156895,0.44,0.45
1763369428,95527.5156895,0.44,0.46
1763369429,95527.5411245,0.48,0.49
1763369430,95535.0313085,0.49,0.51
1763369431,95540.65114,0.5,0.51
1763369432,95550.56852425734,0.5,0.52
1763369433,95550.97310025734,0.5,0.52
1763369434,95551.40766187623,0.49,0.5
1763369435,95551.16334763935,0.49,0.5
1763369436,95550.06278570753,0.49,0.5
1763369437,95549.8013014886,0.5,0.51
1763369438,95549.8013014886,0.51,0.52
1763369439,95555.05317950157,0.51,0.52
1763369440,95555.05317950157,0.51,0.52
1763369441,95555.02995708078,0.51,0.52
1763369442,95555.05093992132,0.51,0.52
1763369443,95555.05093992132,0.51,0.52
1763369444,95555.00684,0.51,0.52
1763369445,95554.80342532478,0.51,0.52
1763369446,95555.49227,0.51,0.52
1763369447,95555.500927,0.51,0.52
1763369448,95556.281113,0.51,0.52
1763369449,95556.3217515,0.51,0.52
1763369450,95556.3217515,0.51,0.52
1763369451,95557.48496522468,0.51,0.52
1763369452,95557.709219,0.51,0.52
1763369453,95554.0073215,0.49,0.51
1763369454,95554.0073215,0.49,0.51
1763369455,95550.7668245,0.45,0.46
1763369456,95550.6759865,0.44,0.46
1763369457,95533.73800349527,0.44,0.46
1763369458,95531.50054171511,0.44,0.46
1763369459,95530.95786143003,0.44,0.46
1763369460,95532.40453146816,0.44,0.46
1763369461,95530.8145623792,0.45,0.46
1763369462,95530.10901840932,0.44,0.46
1763369463,95530.34098133651,0.45,0.46
1763369464,95530.72066842944,0.44,0.46
1763369465,95531.89278989851,0.44,0.46
1763369466,95532.963831,0.44,0.46
1763369467,95532.9328495,0.44,0.46
1763369468,95531.38167540789,0.43,0.46
1763369469,95531.37428890789,0.43,0.46
1763369470,95530.157193,0.43,0.46
1763369471,95529.9816095,0.43,0.45
1763369472,95529.096449,0.43,0.45
1763369473,95527.1752355,0.42,0.45
1763369474,95527.44219573279,0.43,0.46
1763369475,95526.95891732971,0.43,0.45
1763369476,95528.187717,0.43,0.45
1763369477,95526.56586574149,0.43,0.45
1763369478,95525.81704502742,0.43,0.45
1763369479,95523.31852778043,0.39,0.4
1763369480,95522.9049508901,0.38,0.4
1763369481,95510.45772372533,0.39,0.41
1763369482,95510.45772372533,0.39,0.41
1763369483,95510.37028808029,0.37,0.39
1763369484,95505.84920126309,0.37,0.39
1763369485,95506.850143,0.38,0.39
1763369486,95507.94395064586,0.37,0.39
1763369487,95508.01844553192,0.37,0.39
1763369488,95508.13136199917,0.37,0.38
1763369489,95508.13136199917,0.37,0.39
1763369490,95508.53901735757,0.37,0.39
1763369491,95508.54282003481,0.38,0.4
1763369492,95508.494289,0.37,0.39
1763369493,95508.4948596777,0.37,0.39
1763369494,95508.5143561777,0.37,0.39
1763369495,95508.65796592105,0.37,0.39
1763369496,95508.812294,0.37,0.39
1763369497,95508.7223475,0.37,0.39
1763369498,95508.46122538054,0.37,0.39
1763369499,95508.58680974488,0.38,0.39
1763369500,95506.9883875,0.38,0.39
1763369501,95506.46764942931,0.36,0.39
1763369502,95506.46764942931,0.36,0.39
1763369503,95506.6946028782,0.36,0.39
1763369504,95506.6946028782,0.36,0.39
1763369505,95507.11018244342,0.35,0.37
1763369506,95503.12780632464,0.33,0.35
1763369507,95502.17955583995,0.33,0.35
1763369508,95495.00005207352,0.33,0.36
1763369509,95495.00005207352,0.33,0.36
1763369510,95496.7490655,0.33,0.36
1763369511,95496.747977,0.33,0.36
1763369513,95496.7905815,0.34,0.36
1763369514,95496.8680145,0.34,0.36
1763369515,95496.5291949251,0.33,0.36
1763369516,95496.8726325,0.33,0.35
1763369517,95495.37626128379,0.33,0.35
1763369518,95493.09118580724,0.33,0.34
1763369519,95492.75440710524,0.33,0.35
1763369520,95493.00269526694,0.33,0.35
1763369521,95492.12071475443,0.33,0.35
1763369522,95494.72092666775,0.33,0.36
1763369523,95495.028352,0.33,0.36
1763369524,95494.77333788226,0.33,0.35
1763369525,95494.9756875,0.33,0.35
1763369526,95494.85389356742,0.33,0.35
1763369527,95494.67683641454,0.33,0.35
1763369528,95494.84534204312,0.34,0.36
1763369529,95494.59403700946,0.34,0.36
1763369530,95497.653998,0.33,0.35
1763369531,95498.021527,0.34,0.35
1763369532,95498.107712,0.38,0.39
1763369533,95506.43661306633,0.38,0.39
1763369534,95510.81693072426,0.39,0.4
1763369535,95510.81693072426,0.39,0.4
1763369536,95513.35344584414,0.37,0.38
1763369537,95513.35025034414,0.37,0.4
1763369538,95507.79908420698,0.37,0.4
1763369539,95507.61641224586,0.38,0.4
1763369540,95509.39918210077,0.39,0.4
1763369541,95517.299011,0.41,0.43
1763369542,95517.97459932056,0.41,0.43
1763369543,95518.08049188733,0.4,0.43
1763369544,95520.10477893893,0.4,0.43
1763369545,95520.09027943893,0.4,0.43
1763369546,95519.78772361486,0.4,0.43
1763369547,95519.8142594237,0.4,0.43
1763369548,95520.28747286886,0.4,0.43
1763369549,95520.09593131818,0.4,0.43
1763369550,95520.1809174242,0.4,0.43
1763369551,95520.37787283321,0.4,0.43
1763369552,95520.37137773639,0.4,0.43
1763369553,95520.71583126573,0.4,0.43
1763369554,95520.77830893385,0.41,0.43
1763369555,95520.77830893385,0.4,0.43
1763369556,95521.6312585,0.39,0.42
1763369557,95521.57206635097,0.39,0.42
1763369558,95521.513959,0.39,0.42
1763369559,95521.27825013788,0.39,0.43
1763369560,95520.7564205021,0.4,0.43
1763369561,95521.4675585,0.4,0.42
1763369562,95521.597456,0.4,0.42
1763369563,95520.88583296418,0.39,0.4
1763369564,95512.15429,0.35,0.37
1763369565,95507.31282896557,0.36,0.38
1763369566,95508.704832,0.36,0.38
1763369567,95507.634342,0.36,0.38
1763369568,95507.8681937672,0.36,0.38
1763369569,95507.913743,0.37,0.38
1763369570,95507.68641728097,0.37,0.39
1763369571,95507.4219209105,0.37,0.38
1763369572,95510.51873945561,0.37,0.38
1763369573,95511.00709,0.37,0.38
1763369574,95510.61102148157,0.37,0.38
1763369575,95511.27695858531,0.39,0.41
1763369576,95511.38913858532,0.39,0.41
1763369577,95517.34311435411,0.4,0.42
1763369578,95519.4439075,0.39,0.42
1763369579,95519.09604711237,0.39,0.42
1763369580,95519.71616830112,0.39,0.41
1763369581,95519.88342430112,0.38,0.41
1763369582,95519.91374240695,0.38,0.41
1763369583,95513.94174800231,0.39,0.41
1763369584,95518.1759695,0.38,0.41
1763369585,95517.7984485,0.39,0.41
1763369586,95518.079712,0.39,0.41
1763369587,95517.97884004617,0.39,0.41
1763369588,95517.79617214392,0.39,0.41
1763369589,95518.8852555,0.39,0.41
1763369590,95518.76357331606,0.39,0.41
1763369591,95518.73044191487,0.39,0.41
1763369592,95518.229694,0.38,0.4
1763369593,95518.046609,0.38,0.4
1763369594,95518.3752025,0.39,0.41
1763369595,95518.4702745,0.38,0.41
1763369596,95519.9734375,0.38,0.39
1763369597,95518.5415725,0.38,0.4
1763369598,95518.0556685,0.38,0.4
1763369599,95517.9914145,0.35,0.36
1763369600,95517.39853968017,0.36,0.37
1763369601,95511.44821,0.35,0.37
1763369602,95511.44821,0.35,0.37
1763369604,95511.73905159069,0.37,0.39
1763369605,95515.3786675,0.38,0.4
1763369606,95516.1159085,0.38,0.4
1763369607,95516.8068515,0.37,0.38
1763369608,95515.8354025,0.38,0.4
1763369609,95516.738333,0.37,0.4
1763369610,95515.00134595057,0.37,0.4
1763369611,95517.420178,0.37,0.38
1763369612,95515.095085,0.36,0.37
1763369613,95509.70272447288,0.37,0.39
1763369614,95509.457766,0.36,0.38
1763369615,95511.73921870625,0.36,0.38
1763369616,95511.84491361331,0.36,0.37
1763369618,95511.77858240617,0.36,0.37
1763369619,95511.11029738981,0.32,0.35
1763369621,95506.68693558367,0.33,0.35
1763369622,95506.08563308512,0.32,0.35
1763369623,95506.0367065,0.32,0.35
1763369624,95505.843875,0.32,0.35
1763369625,95505.86435012706,0.32,0.34
1763369626,95505.9178825,0.32,0.35
1763369627,95505.8858255,0.32,0.34
1763369628,95505.884154,0.32,0.34
1763369629,95505.8909225,0.32,0.34
1763369630,95505.902925,0.32,0.34
